Inhibitor	Significant_up_deletions	Significant_down_deletions
1	GVL	YPL161C	YPR193C
2	GVL	YKL220C	YKR026C
3	GVL	YML066C	YAL019W
4	GVL	YLR168C	YGR283C
5	GVL	YLR035C	YDR116C
6	GVL	YOR382W	YML053C
7	GVL	YLR373C	YDR451C
8	GVL	YMR210W	YJR052W
9	GVL	YGR129W	YER144C
10	GVL	YLL009C	YOR343C
11	GVL	YLR184W	YDR326C
12	GVL	YGR032W	YKL010C
13	GVL	YER066W	YGR017W
14	GVL	YPL152W	YGL256W
15	GVL	YLR150W	YGR289C
16	GVL	YML068W	YDR360W
17	GVL	YML051W	YJL158C
18	GVL	NA	YGR243W
19	GVL	NA	YER047C
20	GVL	NA	YDL211C
21	GVL	NA	YOL047C
22	GVL	NA	YIL092W
23	GVL	NA	YML004C
24	GVL	NA	YER010C
25	GVL	NA	YLL025W
26	GVL	NA	YFR024C
27	GVL	NA	YHL030W
28	GVL	NA	YGR028W
29	GVL	NA	YCL038C
30	GVL	NA	YPL046C
31	GVL	NA	YDL130W-A
32	GVL	NA	YPL136W
33	GVL	NA	YPL171C
34	GVL	NA	YHL040C
35	GVL	NA	YBR031W
36	GVL	NA	YMR189W
37	GVL	NA	YHR182W
38	GVL	NA	YJR010W
39	GVL	NA	YJL119C
40	GVL	NA	YLR267W
41	GVL	NA	YAL053W
42	GVL	NA	YGL039W
43	GVL	NA	YIL057C
44	GVL	NA	YER060W-A
45	GVL	NA	YOL090W
46	GVL	NA	YIL112W
47	GVL	NA	YCR087C-A
48	GVL	NA	YMR155W
49	GVL	NA	YKL017C
50	GVL	NA	YPR115W
51	GVL	NA	YER111C
52	GVL	NA	YFR023W
53	GVL	NA	YOR292C
54	GVL	NA	YPL052W
55	GVL	NA	YIL133C
56	GVL	NA	YGR213C
57	GVL	NA	YIL165C
58	GVL	NA	YGL114W
59	GVL	NA	YER150W
60	GVL	NA	YDR480W
61	GVL	NA	YKR066C
62	GVL	NA	YOR230W
63	GVL	NA	YGR108W
64	GVL	NA	YJL123C
65	GVL	NA	YOR078W
66	GVL	NA	YBR289W
67	GVL	NA	YPL101W
68	GVL	NA	YNR060W
69	GVL	NA	YDR383C
70	GVL	NA	YDL171C
71	GVL	NA	YCL026C-A
72	GVL	NA	YGL219C
73	GVL	NA	YNL333W
74	GVL	NA	YNL265C
75	GVL	NA	YHR132C
76	GVL	NA	YDR309C
77	GVL	NA	YLR109W
78	GVL	NA	YNL128W
79	GVL	NA	YOR041C
80	GVL	NA	YFL007W
81	GVL	NA	YPL088W
82	GVL	NA	YLR031W
83	GVL	NA	YGL139W
84	GVL	NA	YDR386W
85	GVL	NA	YBR105C
86	GVL	NA	YMR216C
87	GVL	NA	YLR225C
88	GVL	NA	YJR128W
89	GVL	NA	YGL043W
90	GVL	NA	YNR001C
91	GVL	NA	YDR525W
92	GVL	NA	YOR368W
93	GVL	NA	YDR244W
94	GVL	NA	YOL117W
95	GVL	NA	YHR129C
96	GVL	NA	YNL316C
97	GVL	NA	YNL056W
98	GVL	NA	YGR126W
99	GVL	NA	YBR266C
100	GVL	NA	YMR183C
101	GVL	NA	YML129C
102	GVL	NA	YMR230W
103	GVL	NA	YKR048C
104	GVL	NA	YGR033C
105	GVL	NA	YDL144C
106	GVL	NA	YDR488C
107	GVL	NA	YHR075C
108	GVL	NA	YCL034W
109	GVL	NA	YML021C
110	GVL	NA	YCL076W
111	GVL	NA	YJR005W
112	GVL	NA	YOL105C
113	GVL	NA	YLR046C
114	GVL	NA	YGR287C
115	GVL	NA	YNL292W
116	GVL	NA	YIL028W
117	GVL	NA	YAR014C
