Inhibitor	Significant_up_deletions	Significant_down_deletions
1	CinnamicAcid	YNL194C	YLR307W
2	CinnamicAcid	YBR090C	YDR262W
3	CinnamicAcid	YDR368W	YPL164C
4	CinnamicAcid	YMR173W	YOR356W
5	CinnamicAcid	YMR175W	YLL025W
6	CinnamicAcid	YBL066C	YHR079C
7	CinnamicAcid	YDL223C	YHR199C
8	CinnamicAcid	YPL240C	YJL161W
9	CinnamicAcid	YER060W	YLR401C
10	CinnamicAcid	YBR235W	YHL006C
11	CinnamicAcid	YJR062C	YOL085C
12	CinnamicAcid	YHR180W	YLR131C
13	CinnamicAcid	YHR035W	YJR083C
14	CinnamicAcid	YOL158C	YDR411C
15	CinnamicAcid	YDR143C	YGR032W
16	CinnamicAcid	YER187W	YNL010W
17	CinnamicAcid	YCL024W	YML100W
18	CinnamicAcid	YDL001W	YJL201W
19	CinnamicAcid	YOR167C	YBR113W
20	CinnamicAcid	YHL021C	YOR339C
21	CinnamicAcid	YDR156W	YMR171C
22	CinnamicAcid	YGL032C	YLR089C
23	CinnamicAcid	YPL033C	YJL134W
24	CinnamicAcid	YCR095C	YPL206C
25	CinnamicAcid	YDR260C	YGL004C
26	CinnamicAcid	YMR192W	YDR522C
27	CinnamicAcid	YBL070C	YNL099C
28	CinnamicAcid	YMR306C-A	YOR382W
29	CinnamicAcid	YLR182W	YMR116C
30	CinnamicAcid	YGL173C	YDR186C
31	CinnamicAcid	YDR119W	YOR269W
32	CinnamicAcid	YBR204C	YFR047C
33	CinnamicAcid	YEL053C	YJL045W
34	CinnamicAcid	YJL155C	YLR114C
35	CinnamicAcid	YDL019C	YJL212C
36	CinnamicAcid	NA	YHR139C
37	CinnamicAcid	NA	YJR137C
38	CinnamicAcid	NA	YFL055W
39	CinnamicAcid	NA	YDL203C
40	CinnamicAcid	NA	YPL115C
41	CinnamicAcid	NA	YNL011C
42	CinnamicAcid	NA	YMR182C
43	CinnamicAcid	NA	YOR164C
44	CinnamicAcid	NA	YGR142W
45	CinnamicAcid	NA	YFR041C
46	CinnamicAcid	NA	YNR020C
47	CinnamicAcid	NA	YDR313C
48	CinnamicAcid	NA	YKL077W
49	CinnamicAcid	NA	YHR087W
50	CinnamicAcid	NA	YDR205W
51	CinnamicAcid	NA	YHR121W
52	CinnamicAcid	NA	YCL029C
53	CinnamicAcid	NA	YDR072C
54	CinnamicAcid	NA	YOR066W
55	CinnamicAcid	NA	YAL036C
56	CinnamicAcid	NA	YPL239W
57	CinnamicAcid	NA	YPL053C
58	CinnamicAcid	NA	YIL007C
59	CinnamicAcid	NA	YER038W-A
60	CinnamicAcid	NA	YPR097W
61	CinnamicAcid	NA	YOL070C
62	CinnamicAcid	NA	YKL121W
63	CinnamicAcid	NA	YDR239C
64	CinnamicAcid	NA	YMR042W
65	CinnamicAcid	NA	YPR171W
66	CinnamicAcid	NA	YKL205W
67	CinnamicAcid	NA	YKR007W
68	CinnamicAcid	NA	YNL128W
69	CinnamicAcid	NA	YDR474C
70	CinnamicAcid	NA	YLR294C
71	CinnamicAcid	NA	YOR008C-A
