Inhibitor	Significant_up_deletions	Significant_down_deletions
1	SyringicAcid	YHL033C	YOL082W
2	SyringicAcid	YIL005W	YLR372W
3	SyringicAcid	YBR162C	YGR292W
4	SyringicAcid	YNL037C	YPR172W
5	SyringicAcid	YJL105W	YDL243C
6	SyringicAcid	YDR092W	YPR138C
7	SyringicAcid	YGL165C	YML117W-A
8	SyringicAcid	YML063W	YBR027C
9	SyringicAcid	YGL028C	YLR437C
10	SyringicAcid	YPL115C	YGL144C
11	SyringicAcid	YBR007C	YER028C
12	SyringicAcid	YNL064C	YIR039C
13	SyringicAcid	YHR009C	YGR205W
14	SyringicAcid	YPL088W	YKL177W
15	SyringicAcid	YMR156C	YOR208W
16	SyringicAcid	YMR067C	YLR387C
17	SyringicAcid	YDL186W	YLR191W
18	SyringicAcid	YJL153C	YHR028C
19	SyringicAcid	YDR128W	YDR154C
20	SyringicAcid	YOL103W	YOL012C
21	SyringicAcid	YPL249C	YKL005C
22	SyringicAcid	YKR009C	YLL060C
23	SyringicAcid	YMR233W	YDR539W
24	SyringicAcid	YOL019W	YNL234W
25	SyringicAcid	YDL199C	YLR252W
26	SyringicAcid	YLR190W	YIL145C
27	SyringicAcid	YOR070C	YPL130W
28	SyringicAcid	YGL179C	YIL131C
29	SyringicAcid	YPL018W	YER155C
30	SyringicAcid	YNL168C	YGR236C
31	SyringicAcid	YDR516C	YPR195C
32	SyringicAcid	YLR357W	YDL063C
33	SyringicAcid	YDR085C	YMR116C
34	SyringicAcid	YLR455W	YLR279W
35	SyringicAcid	YDL144C	YPR189W
36	SyringicAcid	YHR066W	YML106W
37	SyringicAcid	YHL030W	YLR297W
38	SyringicAcid	YLR130C	YOL137W
39	SyringicAcid	YKL079W	YHR047C
40	SyringicAcid	YCR106W	YIR003W
41	SyringicAcid	YFR038W	YLR231C
42	SyringicAcid	YDR329C	YOL087C
43	SyringicAcid	YOR012W	YPL136W
44	SyringicAcid	YFL050C	YBR134W
45	SyringicAcid	YDR255C	YLR184W
46	SyringicAcid	YDR435C	NA
47	SyringicAcid	YER144C	NA
48	SyringicAcid	YNL301C	NA
49	SyringicAcid	YDR269C	NA
50	SyringicAcid	YLR080W	NA
51	SyringicAcid	YAL053W	NA
52	SyringicAcid	YJR043C	NA
53	SyringicAcid	YPL222W	NA
