Inhibitor	Significant_up_deletions	Significant_down_deletions
1	AcetoSyringone	YLR238W	YMR136W
2	AcetoSyringone	YHR161C	YJL196C
3	AcetoSyringone	YCR010C	YOR025W
4	AcetoSyringone	YHR131C	YDR161W
5	AcetoSyringone	YDR185C	YJR128W
6	AcetoSyringone	YDL083C	YDL200C
7	AcetoSyringone	YMR269W	YKL096W
8	AcetoSyringone	YPL121C	YML012W
9	AcetoSyringone	YHR031C	YDR049W
10	AcetoSyringone	YNL079C	YMR103C
11	AcetoSyringone	YDR277C	YGL160W
12	AcetoSyringone	YOR016C	YJL201W
13	AcetoSyringone	YKR018C	YBR138C
14	AcetoSyringone	YLL016W	YHR078W
15	AcetoSyringone	YKL050C	YFL006W
16	AcetoSyringone	YKL163W	YLR014C
17	AcetoSyringone	YKL202W	YPL138C
18	AcetoSyringone	YMR030W	YFL035C-B
19	AcetoSyringone	YLR006C	YDL199C
20	AcetoSyringone	YNL144C	YDR073W
21	AcetoSyringone	YFR045W	YNL016W
22	AcetoSyringone	YNL041C	YPL150W
23	AcetoSyringone	YBR176W	YPR154W
24	AcetoSyringone	YBL049W	YLR434C
25	AcetoSyringone	YEL068C	YJR088C
26	AcetoSyringone	YEL004W	YDR278C
27	AcetoSyringone	YKR099W	YEL048C
28	AcetoSyringone	YML041C	YLR087C
29	AcetoSyringone	YIL064W	YAL029C
30	AcetoSyringone	YAL010C	YOR315W
31	AcetoSyringone	YPL168W	YOR339C
32	AcetoSyringone	YCL001W-A	YMR316C-B
33	AcetoSyringone	YKL093W	YMR316W
34	AcetoSyringone	YPL009C	YMR154C
35	AcetoSyringone	YDL117W	YLR171W
36	AcetoSyringone	YFL042C	YNR040W
37	AcetoSyringone	YHR123W	YNL291C
38	AcetoSyringone	YPR189W	YOL141W
39	AcetoSyringone	YGL059W	YIL099W
40	AcetoSyringone	YPL216W	YBR233W
41	AcetoSyringone	YDR024W	YLR031W
42	AcetoSyringone	YKR024C	YML117W
43	AcetoSyringone	YOL153C	YDR317W
44	AcetoSyringone	YOR128C	YBR085W
45	AcetoSyringone	YOR012W	YMR130W
46	AcetoSyringone	YKR080W	YDL002C
47	AcetoSyringone	YJR129C	YCR061W
48	AcetoSyringone	YKL105C	YCL024W
49	AcetoSyringone	YOR172W	NA
50	AcetoSyringone	YPR167C	NA
51	AcetoSyringone	YER011W	NA
52	AcetoSyringone	YPL022W	NA
53	AcetoSyringone	YDR438W	NA
54	AcetoSyringone	YBR218C	NA
55	AcetoSyringone	YAL030W	NA
56	AcetoSyringone	YER092W	NA
57	AcetoSyringone	YDR133C	NA
58	AcetoSyringone	YER114C	NA
59	AcetoSyringone	YLR315W	NA
60	AcetoSyringone	YGR100W	NA
61	AcetoSyringone	YHL026C	NA
62	AcetoSyringone	YDR207C	NA
63	AcetoSyringone	YKL053W	NA
64	AcetoSyringone	YER073W	NA
65	AcetoSyringone	YDR479C	NA
66	AcetoSyringone	YMR027W	NA
67	AcetoSyringone	YBL054W	NA
68	AcetoSyringone	YGR038W	NA
69	AcetoSyringone	YGR221C	NA
70	AcetoSyringone	YMR133W	NA
71	AcetoSyringone	YPL125W	NA
72	AcetoSyringone	YIL130W	NA
73	AcetoSyringone	YNL051W	NA
74	AcetoSyringone	YLR345W	NA
75	AcetoSyringone	YBR274W	NA
76	AcetoSyringone	YLR435W	NA
77	AcetoSyringone	YLR084C	NA
78	AcetoSyringone	YJL117W	NA
79	AcetoSyringone	YGL139W	NA
80	AcetoSyringone	YLR107W	NA
81	AcetoSyringone	YIL113W	NA
82	AcetoSyringone	YDL161W	NA
83	AcetoSyringone	YDR063W	NA
84	AcetoSyringone	YNR025C	NA
85	AcetoSyringone	YHR081W	NA
86	AcetoSyringone	YLR338W	NA
87	AcetoSyringone	YPL155C	NA
88	AcetoSyringone	YOR042W	NA
89	AcetoSyringone	YLR085C	NA
90	AcetoSyringone	YNL120C	NA
91	AcetoSyringone	YLR242C	NA
92	AcetoSyringone	YBR012C	NA
93	AcetoSyringone	YPL222W	NA
94	AcetoSyringone	YGR072W	NA
95	AcetoSyringone	YNL085W	NA
96	AcetoSyringone	YLR130C	NA
97	AcetoSyringone	YOR280C	NA
98	AcetoSyringone	YKL217W	NA
99	AcetoSyringone	YDL071C	NA
100	AcetoSyringone	YOR035C	NA
101	AcetoSyringone	YBL066C	NA
102	AcetoSyringone	YJR059W	NA
103	AcetoSyringone	YMR039C	NA
104	AcetoSyringone	YNL202W	NA
105	AcetoSyringone	YMR313C	NA
106	AcetoSyringone	YKL157W	NA
107	AcetoSyringone	YBR006W	NA
108	AcetoSyringone	YKL057C	NA
109	AcetoSyringone	YDR119W	NA
110	AcetoSyringone	YPL244C	NA
111	AcetoSyringone	YGL096W	NA
112	AcetoSyringone	YPL186C	NA
113	AcetoSyringone	YIL145C	NA
114	AcetoSyringone	YGL089C	NA
115	AcetoSyringone	YIL030C	NA
116	AcetoSyringone	YLR043C	NA
117	AcetoSyringone	YDR169C	NA
118	AcetoSyringone	YLL061W	NA
119	AcetoSyringone	YLR449W	NA
120	AcetoSyringone	YDL162C	NA
121	AcetoSyringone	YFL013W-A	NA
122	AcetoSyringone	YDR370C	NA
123	AcetoSyringone	YAL066W	NA
124	AcetoSyringone	YFL021W	NA
125	AcetoSyringone	YBR216C	NA
126	AcetoSyringone	YCL050C	NA
127	AcetoSyringone	YOR193W	NA
