Inhibitor	Significant_up_deletions	Significant_down_deletions
1	45Methylimidazole	YIL064W	YEL013W
2	45Methylimidazole	YBL048W	YNR020C
3	45Methylimidazole	YNL012W	YOR229W
4	45Methylimidazole	YJL181W	NA
5	45Methylimidazole	YMR118C	NA
6	45Methylimidazole	YMR042W	NA
7	45Methylimidazole	YGL232W	NA
8	45Methylimidazole	YBR150C	NA
9	45Methylimidazole	YDR117C	NA
10	45Methylimidazole	YBR116C	NA
11	45Methylimidazole	YGR040W	NA
12	45Methylimidazole	YLR390W-A	NA
13	45Methylimidazole	YPL250C	NA
14	45Methylimidazole	YLR297W	NA
15	45Methylimidazole	YMR103C	NA
16	45Methylimidazole	YIL155C	NA
17	45Methylimidazole	YNR004W	NA
18	45Methylimidazole	YPL256C	NA
19	45Methylimidazole	YKR047W	NA
20	45Methylimidazole	YFL041W	NA
21	45Methylimidazole	YOR288C	NA
22	45Methylimidazole	YOL053W	NA
23	45Methylimidazole	YBR297W	NA
24	45Methylimidazole	YKL198C	NA
25	45Methylimidazole	YML035C-A	NA
26	45Methylimidazole	YNL024C	NA
27	45Methylimidazole	YMR019W	NA
28	45Methylimidazole	YIL092W	NA
29	45Methylimidazole	YOR038C	NA
30	45Methylimidazole	YDR297W	NA
31	45Methylimidazole	YER046W	NA
32	45Methylimidazole	YOR001W	NA
33	45Methylimidazole	YOL150C	NA
34	45Methylimidazole	YHR180W	NA
35	45Methylimidazole	YFL025C	NA
36	45Methylimidazole	YBR132C	NA
37	45Methylimidazole	YBL043W	NA
38	45Methylimidazole	YDR501W	NA
39	45Methylimidazole	YDL161W	NA
40	45Methylimidazole	YLR082C	NA
41	45Methylimidazole	YDR011W	NA
42	45Methylimidazole	YKL137W	NA
43	45Methylimidazole	YMR244W	NA
44	45Methylimidazole	YFL051C	NA
45	45Methylimidazole	YDR534C	NA
46	45Methylimidazole	YOR344C	NA
47	45Methylimidazole	YDR259C	NA
48	45Methylimidazole	YER089C	NA
49	45Methylimidazole	YGR281W	NA
50	45Methylimidazole	YBR065C	NA
51	45Methylimidazole	YPL259C	NA
52	45Methylimidazole	YER060W-A	NA
53	45Methylimidazole	YLR263W	NA
54	45Methylimidazole	YIL111W	NA
